"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Egypt, Arab Rep.","EGY",152943126,1.34838312580785,1,33,3,4,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,1,2,2,1,1,,2,2,1,3,1,,2,2,1,1,2,2,1,1,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,1,1,4,4,4,4,2,3,1,1,1,1
"Egypt, Arab Rep.","EGY",193581250,2.10163055803147,1,30,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",177325028,3.14518097619639,1,52,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",194841115,2.64348464044897,1,21,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,4,5,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,3,2,4,,2,,0,1,4,4,4,4,4,3,1,1,0,0
"Egypt, Arab Rep.","EGY",156913052,0.232307408579859,2,42,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",170784672,0.523669566378859,1,42,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,1,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",154166072,0.331200136615544,2,48,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,1,3,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,2,3,1,3,,1,1,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",133192238,0.585046704616051,2,22,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",208000301,0.436199023430146,2,63,2,5,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,3,3,3,1,2,1,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,2,2,2,1,,3,3,3,3,,3,,1,0,2,4,4,2,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",192634317,1.21974278082132,1,17,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,4,5,3,,0,0,2,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",122388778,0.954214875383148,2,20,2,4,1,2,1,1,1,2,2,1,2,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,1,,1,1,1,3,2,,2,2,2,2,2,2,1,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,3,,0,1,4,4,4,4,2,5,1,1,1,1
"Egypt, Arab Rep.","EGY",120402654,0.343726977069953,2,28,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,3,3,2,2,,1,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",182968736,3.14518097619639,1,40,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,3,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,3,2,2,0,0
"Egypt, Arab Rep.","EGY",169396701,0.544307404732037,2,51,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,2,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",152886964,1.58541353775215,2,18,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",124974226,1.32534762613267,2,44,1,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,2,4,4,4,4,1,1,2,0,0
"Egypt, Arab Rep.","EGY",145780746,0.917660186038212,1,17,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,1,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",187164924,3.14518097619639,2,15,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",148408637,0.392752174784145,1,41,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",139135233,0.626572149718542,1,38,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,1,1,2,2,1,,2,,,,,,1,1,2,2,1,3,,0,1,4,2,2,4,4,3,2,2,0,0
"Egypt, Arab Rep.","EGY",150931407,0.588859000413913,1,45,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",178887427,1.09893283693968,2,35,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",208590196,0.693537389881274,2,40,3,3,1,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",158608425,1.88467357399119,2,86,1,4,2,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,2,3,4,,1,,1,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",153480404,3.14518097619639,2,25,3,1,1,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,1,1,,2,2,1,2,1,,2,2,,2,2,2,1,,3,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,4,1,,0,1,4,4,4,4,2,3,1,1,1,1
"Egypt, Arab Rep.","EGY",183412008,1.3754858179461,1,38,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",145809596,0.408958637304123,1,59,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,3,,0,1,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",193333866,0.680057790054014,2,28,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,4,2,1,,0,0,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",159298260,0.78456040536866,1,53,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,1,3,3,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,4,1,,1,1,4,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",207992583,0.489890604654712,2,35,2,1,1,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",186196820,0.232307408579859,2,48,2,3,1,2,1,1,1,2,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,1,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,3,3,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,3,1,1,1,0
"Egypt, Arab Rep.","EGY",178256823,1.25710688453218,2,33,3,5,1,1,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,1,,2,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,3,,1,1,1,4,4,4,2,3,1,1,1,0
"Egypt, Arab Rep.","EGY",186546789,0.352093244617932,1,32,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,4,3,2,,0,1,4,4,4,2,2,5,4,2,0,0
"Egypt, Arab Rep.","EGY",168280337,0.392752174784145,1,42,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",178330990,0.764961096662296,2,85,1,5,2,2,1,1,0,1,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,2,2,4,2,2,,0,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",148140153,2.12075248668949,2,19,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",144914908,0.670197191095833,2,29,2,5,1,2,1,1,1,1,2,1,2,,2,1,1,1,2,2,1,2,2,,2,,,,,,,,,,,,,1,2,,,1,2,2,,,,2,2,2,2,2,2,1,,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,3,4,2,2,,0,1,1,4,4,4,4,1,1,1,1,0
"Egypt, Arab Rep.","EGY",116984397,0.867316613654444,2,74,3,5,1,2,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,2,2,,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,2,4,2,1,,0,1,4,4,1,4,2,5,1,1,1,1
"Egypt, Arab Rep.","EGY",130530485,1.08410345554594,1,56,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",179617751,0.44668998057112,1,55,1,5,2,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,3,3,3,4,,3,,0,0,4,4,2,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",115890756,1.3507128867756,1,19,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",181574862,0.743943819063328,2,21,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",138576430,0.928967455776322,2,66,1,5,2,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,6,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,4,1,3,,0,1,4,4,1,4,4,3,1,2,1,0
"Egypt, Arab Rep.","EGY",153091212,0.715444331267116,1,20,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",178710526,0.688647288597336,1,35,3,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",204429572,0.666756799858128,1,61,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,3,,1,1,4,4,4,4,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",166748581,0.468659809116671,2,33,3,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,4,2,1,,0,0,4,4,4,2,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",125246745,0.597806408772086,1,30,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",113194728,0.58825106251937,1,42,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",148555919,0.823655324661311,2,64,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,6,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,1,1,1,4,2,1,,0,1,4,2,2,4,2,1,2,2,0,0
"Egypt, Arab Rep.","EGY",147260607,1.95234909150319,2,25,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",135364493,0.544121732843181,2,16,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,4,,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",163308003,1.43027783958808,2,37,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",157970182,0.232307408579859,2,59,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,2,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",168365703,1.12361446953247,2,19,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,1,2,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",163378317,0.751525571575164,2,68,1,5,2,2,1,1,1,2,2,1,1,2,1,2,2,,,,1,2,2,,2,,,,,,,,,,2,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,1,2,,7,,,1,1,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,1,1,1,3,1,,0,1,4,4,1,4,4,1,1,2,1,0
"Egypt, Arab Rep.","EGY",137979147,0.232307408579859,2,61,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,2,3,2,3,,0,0,4,4,4,2,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",182136535,1.20894880942462,1,27,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,1,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",155410876,0.704186489235864,1,30,2,2,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,2,4,2,1,1,2,1,0
"Egypt, Arab Rep.","EGY",118631972,2.22153693087919,1,40,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,4,4,2,,,,2,,,,2,,,,,,2,,,,,,,4,2,,,,,2,,,,,,1,1,5,5,5,4,,0,1,4,5,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",197015339,0.336078680391706,1,32,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",118200441,0.753869429596476,2,61,1,5,2,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,2,3,3,3,,3,,0,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",154006287,0.39871548132296,1,38,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",135249303,0.704769656783442,2,43,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,4,3,1,2,0,0
"Egypt, Arab Rep.","EGY",181411816,1.74733131614556,2,30,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",172370796,1.39395063912176,2,17,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,2,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
